MacroPlot Name,Date,Index,Transect,Subbelt,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumSubbelt,TranLen,TranWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483648,1,,L,2.5,,97,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483647,1,,L,7.5,,59,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483646,1,,L,12.5,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483645,1,,D,2.5,,16,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,,,,,,,,,,,,,,1,4,0,0,201,K. Cowan; V. Belser,J. Hrobak,Damage Codes   ,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483648,1,3,L,2.5,,1,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483647,1,3,L,7.5,,1,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483646,1,3,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483645,1,1,L,2.5,,24,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483644,1,2,L,2.5,,14,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483643,1,3,L,2.5,,15,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483642,1,4,L,2.5,,26,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483641,1,1,L,7.5,,21,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483640,1,2,L,7.5,,17,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483639,1,3,L,7.5,,22,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483638,1,4,L,7.5,,14,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483637,1,2,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483636,1,1,D,2.5,,10,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483635,1,2,D,2.5,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483634,1,3,D,2.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483633,1,4,D,2.5,,11,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483632,1,4,D,7.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
A223-86-246,7/8/2005 11:42:12 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A223-86-246,7/8/2005 11:42:12 AM,1,2,1,L,,X,6,2,1,,4,2,0 ShrubDensity,,,,,,,,,,,,SABE2,,
A223-86-246,7/8/2005 11:42:12 AM,2,2,1,L,,X,5,4,1,,2,2,1 ShrubDensity,,,,,,,,,,,,SABE2,,
A223-86-246,7/8/2005 11:42:12 AM,3,2,1,L,,X,2,0.25,1,,2,0,0 ShrubDensity,,,,,,,,,,,,SABE2,,
A223-86-246,7/8/2005 11:42:12 AM,4,2,1,L,,X,2,0.75,1,,1,1,0 ShrubDensity,,,,,,,,,,,,SABE2,,
A223-86-246,7/8/2005 11:42:12 AM,5,1,1,L,2.5,X,5,,1,,,, TreeBelt,,,,,,,,,,,,POBA2,,
A223-86-246,7/8/2005 11:42:12 AM,6,1,1,D,2.5,X,3,,1,,,, TreeBelt,,,,,,,,,,,,POTR5,,
A223-86-246,7/8/2005 11:42:12 AM,7,1,1,L,2.5,X,40,,1,,,, TreeBelt,,,,,,,,,,,,POTR5,,
DENA-B288-Z4,7/11/2007 1:09:13 PM,,,,,,,,,,,,,,1,0,30,1,30,,,,,,,,True,
DENA-B288-Z4,7/11/2007 1:09:13 PM,-2147483648,1,,L,2.5,I,6,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-B288-Z4,7/11/2007 1:09:13 PM,-2147483647,2,,X,X,,0,,1,no moose browse species in plot.,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-D3,7/17/2007 9:13:11 AM,,,,,,,,,,,,,,1,0,30,1,30,,,,,,,,True,
DENA-A303-D3,7/17/2007 9:13:11 AM,-2147483648,1,,D,2.5,,6,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-D3,7/17/2007 9:13:11 AM,-2147483647,1,,D,7.5,,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-D3,7/17/2007 9:13:11 AM,-2147483646,2,,L,X,,3,1.5,1,,1 ,2,,,,,,,,,,,,,ALVIC,,
DENA-A303-D3,7/17/2007 9:13:11 AM,-2147483645,2,,L,X,,2,0.8,1,,1,1,,,,,,,,,,,,,ALVIC,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,,,,,,,,,,,,,,1,0,0,0,201,J Mitchell; C Campanelli; B McCreary; H Bradshaw,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483648,1,,L,2.5,,14,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483647,1,,L,2.5,,169,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483646,1,,L,7.5,,21,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483645,1,,D,2.5,,11,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483644,1,,D,7.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,,,,,,,,,,,,,,1,4,0,0,201,K. Cowan; V. Belser,J. Hrobak,Damage Codes   ,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483648,1,4,L,2.5,,9,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483647,1,1,L,2.5,,18,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483646,1,2,L,2.5,,25,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483645,1,3,L,2.5,,32,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483644,1,4,L,2.5,,60,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483643,1,1,L,7.5,,4,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483642,1,2,L,7.5,,10,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483641,1,3,L,7.5,,4,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483640,1,4,L,7.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483639,1,1,D,2.5,,4,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483638,1,2,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483637,1,3,D,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483636,1,4,D,2.5,,24,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483635,1,4,D,7.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,,,,,,,,,,,,,,1,0,0,0,201,J Hrobak; M Neuser; K Cowan,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483648,1,,L,2.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483647,1,,L,7.5,,12,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483646,1,,L,12.5,,17,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483645,1,,L,19,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483644,1,,L,35,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483643,1,,D,2.5,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483642,1,,L,12.5,,10,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483641,1,,L,19,,5,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483640,1,,D,2.5,,4,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483639,1,,D,7.5,,8,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483638,1,,D,12.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,,,,,,,,,,,,,,1,0,0,0,201,,,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-A274-F8,7/10/2007 2:40:12 PM,,,,,,,,,,,,,,1,0,30,1,30,,,,,,,,True,
DENA-A274-F8,7/10/2007 2:40:12 PM,-2147483648,1,,L,2.5,,3,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-F8,7/10/2007 2:40:12 PM,-2147483647,2,,X,X,,0,,1,no shrubs in plots.,,,,,,,,,,,,,,,UNKN_100,,
DENA-A274-F8,7/22/2016 2:19:59 PM,,,,,,,,,,,,,,1,0,30,1,30,Rachel Loehman,J. Hrobak,Damage Codes   ,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483648,1,,L,2.5,,2,,1,,,30,,,,,,,,,,,,,LALA,,
A148-90-324,7/14/2005 2:20:56 PM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A148-90-324,7/14/2005 2:20:56 PM,1,2,1,L,,X,3,2,1,,0,0,3 ShrubDensity,,,,,,,,,,,,SABE2,,
A148-90-324,7/14/2005 2:20:56 PM,2,2,1,L,,X,4,0.25,1,,4,0,0 ShrubDensity,,,,,,,,,,,,SABE2,,
A148-90-324,7/14/2005 2:20:56 PM,3,2,1,L,,X,1,0.25,1,,1,0,0 ShrubDensity,,,,,,,,,,,,BEPA,,
A148-90-324,7/14/2005 2:20:56 PM,4,1,1,D,2.5,X,1,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A148-90-324,7/14/2005 2:20:56 PM,5,1,1,D,7.5,X,3,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A148-90-324,7/14/2005 2:20:56 PM,6,1,1,L,2.5,X,1,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
127-A001,6/14/2005 2:35:37 PM,,,,,,,,,,,,,,1,0,30,1,30,Dan Ostmann & Charlie Reynar,J. Northway,Damage Codes,,,,,True,
127-A001,6/14/2005 2:35:37 PM,-2147483648,1,,,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
127-A001,6/14/2005 2:35:37 PM,-2147483647,2,,L,,R,1,0.2,1,,,,,,,,,,,,,,,,SAPU15,,
127-A001,6/14/2005 2:35:37 PM,-2147483646,2,,L,,R,32,0.2,1,,,,,,,,,,,,,,,,BENA,,
127-A001,6/20/2007 3:27:59 PM,,,,,,,,,,,,,,1,0,30,1,30,J. Barnes; C. Reynar & M. Booth,J. Northway,Damage Codes,,,,,True,
127-A001,6/20/2007 3:27:59 PM,-2147483648,1,,,,,0,,1,No Trees present,,,,,,,,,,,,,,,UNKN_100,,
127-A001,6/20/2007 3:27:59 PM,-2147483647,2,,L,,,62,0.25,1,0m-->18m count= 43; 18m-->30m count= 19,,,,,,,,,,,,,,,BENA,,
127-A001,6/27/2013 2:46:13 PM,,,,,,,,,,,,,,1,0,30,1,30,J. Northway/J. Barnes,J. Northway,Damage Codes,,,,,True,
127-A001,6/27/2013 2:46:13 PM,-2147483648,1,,,,,0,,1,No Trees Present,,,,,,,,,,,,,,,UNKN_100,,
127-A001,6/27/2013 2:46:13 PM,-2147483647,2,,,,,0,,1,No Tall Shrubs Present,,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-21,8/3/2022 1:40:03 PM,,,,,,,,,,,,,,1,4,0,0,201,Tessa Schaub; Matthew Behrens,Tessa Schaub,Damage Codes,Plot Area (Square meters),Individual Stem Counts (Shrubs),,,True,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483648,1,4,L,2.5,,33,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483647,1,1,L,2.5,,12,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483646,1,2,L,2.5,,7,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483645,1,3,L,2.5,,6,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483644,1,4,L,7.5,,7,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483643,1,4,D,7.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483642,1,1,L,7.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483641,1,2,L,7.5,,7,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483640,1,3,L,7.5,,3,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483639,1,4,L,12.5,,3,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483638,1,1,L,12.5,,3,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483637,1,2,L,12.5,,4,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483636,1,3,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483635,1,4,L,19,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483634,1,2,L,19,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-21,8/3/2022 1:40:03 PM,-2147483633,1,3,L,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,,,,,,,,,,,,,,1,0,30,1,30,,,,,,,,True,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483648,1,,L,2.5,,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483647,2,,L,X,,1,0.8,1,,,1,,,,,,,,,,,,,SAGL,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483646,2,,L,X,,1,0.45,1,,1,,,,,,,,,,,,,,SAPL2,,
A417-02-663,7/13/2005 10:02:39 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A417-02-663,7/13/2005 10:02:39 AM,1,2,1,L,,X,1,0.25,1,,1,0,0 ShrubDensity,,,,,,,,,,,,SAAL,,
A417-02-663,7/13/2005 10:02:39 AM,2,2,1,L,,X,1,0.25,1,,1,0,0 ShrubDensity,,,,,,,,,,,,SAPU15,,
A417-02-663,7/13/2005 10:02:39 AM,3,2,1,L,,X,1,0.75,1,,1,0,0 ShrubDensity,,,,,,,,,,,,BEPA,,
A417-02-663,7/13/2005 10:02:39 AM,4,2,1,L,,X,1,2,1,,1,0,0 ShrubDensity,,,,,,,,,,,,BEPA,,
A417-02-663,7/13/2005 10:02:39 AM,5,2,1,L,,X,1,0.25,1,,1,0,0 ShrubDensity,,,,,,,,,,,,POBA2,,
A417-02-663,7/13/2005 10:02:39 AM,6,2,1,L,,X,1,0.75,1,,1,0,0 ShrubDensity,,,,,,,,,,,,POBA2,,
A417-02-663,7/13/2005 10:02:39 AM,7,2,1,L,,X,1,0.75,1,,1,0,0 ShrubDensity,,,,,,,,,,,,SAPS,,
A417-02-663,7/13/2005 10:02:39 AM,8,1,1,L,,X,0,,1,,,, TreeBelt,,,,,,,,,,,,UNKN_100,,
A255-90-323,7/14/2005 3:21:54 PM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A255-90-323,7/14/2005 3:21:54 PM,1,2,1,L,,X,1,0.75,1,,0,0,1 ShrubDensity,,,,,,,,,,,,SAPU15,,
A255-90-323,7/14/2005 3:21:54 PM,2,2,1,L,,X,5,0.25,1,,0,4,1 ShrubDensity,,,,,,,,,,,,SAPU15,,
A255-90-323,7/14/2005 3:21:54 PM,3,1,1,L,7.5,X,2,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A255-90-323,7/14/2005 3:21:54 PM,4,1,1,L,2.5,X,10,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,,,,,,,,,,,,,,1,0,0,0,201,J Mitchell; C Campanelli; B McCreary; H Bradshaw; M Llanes,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483648,1,,L,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483647,1,,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483646,1,,L,35,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483645,1,,L,2.5,,52,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483644,1,,L,7.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483643,1,,L,12.5,,6,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483642,1,,L,19,,3,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,,,,,,,,,,,,,,1,4,0,0,201,J Barnes; V Belser,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483648,1,2,L,35,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483647,1,3,L,35,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483646,1,1,L,2.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483645,1,1,L,7.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483644,1,2,L,7.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483643,1,1,L,19,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-TLS-27,6/21/2022 12:21:02 PM,,,,,,,,,,,,,,1,4,0,0,201,J. Barnes; T. Schaub; M. Behrens,M. Behrens,Damage Codes,Plot Area (Square meters),Individual Stem Counts (Shrubs),,,True,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483648,1,4,L,2.5,,15,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483647,1,4,D,2.5,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483646,1,1,L,2.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483645,1,1,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483644,1,2,L,2.5,,13,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483643,1,2,D,2.5,,11,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483642,1,3,L,2.5,,14,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483641,1,3,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483640,1,4,L,7.5,,13,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483639,1,4,D,7.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483638,1,1,L,7.5,,7,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483637,1,2,L,7.5,,17,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483636,1,3,L,7.5,,34,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483635,1,4,L,12.5,,7,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483634,1,1,L,12.5,,7,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483633,1,2,L,12.5,,7,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483632,1,3,L,12.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483631,1,4,L,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483630,1,1,L,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483629,1,2,L,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483628,1,2,D,12.5,,1,,1,,,201,,,,,,,,,,,,,BEPA,,
A223-86-227,7/15/2005 8:34:35 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A223-86-227,7/15/2005 8:34:35 AM,1,2,1,L,,X,2,4,1,,0,1,1 ShrubDensity,,,,,,,,,,,,SABE2,,
A223-86-227,7/15/2005 8:34:35 AM,2,1,1,D,2.5,X,4,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A223-86-227,7/15/2005 8:34:35 AM,3,1,1,D,7.5,X,4,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A223-86-227,7/15/2005 8:34:35 AM,4,1,1,L,2.5,X,1,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A223-86-227,7/15/2005 8:34:35 AM,5,1,1,L,2.5,X,1,,1,,,, TreeBelt,,,,,,,,,,,,BEPA,,
127-B001,6/14/2005 3:59:45 PM,,,,,,,,,,,,,,1,,30,1,30,D. Ostmann & C. Reynar,J. Northway,Damage Codes,,,,,True,
127-B001,6/14/2005 3:59:45 PM,-2147483648,1,,L,,M,1,,1,,,,,,,,,,,,,,,,BENA,,
127-B001,6/14/2005 3:59:45 PM,-2147483647,1,,L,,R,14,0.75,1,,,,,,,,,,,,,,,,BENA,,
127-B001,6/28/2007 11:37:42 AM,,,,,,,,,,,,,,1,6,30,1,6,J. Barnes & G. Hook,J. Northway,Damage Codes,,,,,True,
127-B001,6/28/2007 11:37:42 AM,-2147483648,1,,,,,0,,1,No Trees present,,,,,,,,,,,,,,,UNKN_100,,
127-B001,6/28/2007 11:37:42 AM,-2147483647,2,0,,,M,0,,1,0m-1m,,,,,,,,,,,,,,,UNKN_100,,
127-B001,6/28/2007 11:37:42 AM,-2147483646,2,5,,,M,4,,1,5m - 6m,,,,,,,,,,,,,,,BENA,,
127-B001,6/28/2007 11:37:42 AM,-2147483645,2,10,,,M,0,,1,10m - 11m,,,,,,,,,,,,,,,UNKN_100,,
127-B001,6/28/2007 11:37:42 AM,-2147483644,2,15,,,M,0,,1,15m - 16m,,,,,,,,,,,,,,,UNKN_100,,
127-B001,6/28/2007 11:37:42 AM,-2147483643,2,20,,,M,2,,1,20m - 21m,,,,,,,,,,,,,,,BENA,,
127-B001,6/28/2007 11:37:42 AM,-2147483642,2,25,,,M,0,,1,25m - 26m,,,,,,,,,,,,,,,UNKN_100,,
127-B001,6/27/2013 4:31:55 PM,,,,,,,,,,,,,,1,0,30,1,30,J. Barnes & J. Northway,J. Northway,Damage Codes,,,,,True,
127-B001,6/27/2013 4:31:55 PM,-2147483648,1,,,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
127-B001,6/27/2013 4:31:55 PM,-2147483647,2,,,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
A255-90-320,7/14/2005 2:36:12 PM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A255-90-320,7/14/2005 2:36:12 PM,1,2,1,L,,X,2,0.75,1,,2,0,0 ShrubDensity,,,,,,,,,,,,SAPU15,,
