MacroPlot Name,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Barnes; K Gates; J O'Connor,J O'Connor,Tree location in relation to transect (meter value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483648,True,,1,1,L,2.9,3.4,,,0.98,0,0.66,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483647,True,,1,2,L,1.8,2.5,,,1.4,0,0.23,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483646,True,,1,3,L,8.2,7.9,,,2.4,1.02,0.7,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483645,True,,1,4,L,13.5,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483644,True,,1,5,L,13.9,9.7,,,2.7,1.18,1.4,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,LIMBED,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483643,True,,1,6,L,10.7,9.7,,,1.6,0,1.2,,,,,0.93,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483642,True,,1,7,L,17,10.8,,,0.1,0.35,1.25,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483641,True,,1,8,L,17.9,11.6,,,2.5,1.25,1.5,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483640,True,,1,9,L,17.2,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483639,True,,1,10,L,17.1,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483638,True,,1,11,L,24,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483637,True,,1,12,L,10.3,4.3,,,,,,,,,,,,,,,,,,,,,,LEAN,,,,,,,,,,,SE,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/23/2021 7:05:58 PM,-2147483636,True,,1,13,L,13.1,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,,Sarah Stehn,Tree location in relation to transect (meter value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,1,False,,1,1,L,,4.3,,,0.52,0,0.29,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,2,False,,1,2,L,,2.7,,,0.86,0,0.44,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,2.73,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,3,False,,1,3,L,,3.7,,,0.86,0,0.75,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,7.72,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,4,False,,1,4,L,,7.8,,,2.07,0.64,0.9,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,5.22,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,5,False,,1,5,L,,8.2,,,1.34,1.27,1.17,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,5.73,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,6,False,,1,6,L,,10.1,,,0.8,0.17,1.2,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,7.18,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,7,False,,1,7,L,,10.8,,,3.7,0.95,1.64,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,broom rust in tree,7.51,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,8,False,,1,8,L,,12.8,,,2.8,1.3,1.3,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,5.84,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,9,False,,1,9,L,,13.4,,,3.9,0.71,1.7,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,5.54,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,10,False,,1,10,L,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,11,False,,1,11,L,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,12,False,,1,12,L,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,13,False,,1,13,L,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,14,False,,1,14,L,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,15,False,,1,15,L,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,,,,,,,,,,,,POBAB2,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Mitchell; C Campanelli; H Bradshaw; B McCreary,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483648,True,,1,1,L,10.4,8.1,,,2.9,0,0.87,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483647,True,,1,2,L,13.6,9.9,,,2.5,0,1.15,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483646,True,,1,3,L,4.4,4.9,,,1.73,0.24,0.56,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483645,True,,1,4,L,1,1.55,,,0.7,0.22,0.17,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483644,True,,1,5,L,7.1,6.2,,,2.5,0.14,0.67,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483643,True,,1,6,L,7,6.4,,,3.8,0,0.65,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J. Barnes,J. Hrobak,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483648,True,,1,1,L,4.3,4.1,,,2.7,0,0.55,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,SW @ 1.54m from plot center.,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483647,True,,1,2,L,3.8,4,,,2.1,0,0.35,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,W @ 22.6 m from plot center.,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483646,True,,1,3,L,6.1,5.8,,,3.1,0,0.3,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,NW @ 1.2 m from plot center.,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483645,True,,1,4,L,8.7,6.8,,,3,0,0.65,,,,,3,,,,,,,,,,,,,,,,,,,,,,,N @ 4.35 m from plot center.,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483644,True,,1,5,L,13.8,10.4,,,5.8,0.15,0.65,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,ESE @ 7.7 m from plot center.,,,,,,,,,,,,PIGL,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483643,True,,1,6,L,11.9,7.2,,,0.9,0,0.8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,SW @ 5.5 m from plot center.,,,,,,,,,,,,PIMA,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483642,True,,1,7,L,2.5,3.2,,,0.5,0,0.5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,SW @ 3.74 m from plot center.,,,,,,,,,,,,PIMA,,
DENA-HZF-C-06RL,7/15/2021 12:39:58 PM,-2147483641,True,,1,8,L,10,7.1,,,1.4,0.35,1,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,SW @ 7.0 m from plot center.,,,,,,,,,,,,PIMA,,
A223-86-246,7/8/2005 11:42:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A223-86-246,7/8/2005 11:42:12 AM,1001,True,,1,1,L,1.7,2.7,,X,1.8,0.36,0.6,,,,,1.8,,,,,,,,,,,,ASLM,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POTR5,,
A223-86-246,7/8/2005 11:42:12 AM,1002,True,,1,2,L,3.4,4.3,,X,2.42,0.41,0.4,,,,,1.36,,,,,,,,,,,,ASLM,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POBA2,,
A223-86-246,7/8/2005 11:42:12 AM,1003,True,,1,3,L,4.5,6.1,,X,2.57,1.08,0.9,,,,,2.57,,,,,,,,,,,,ASLM,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POTR5,,
A223-86-246,7/8/2005 11:42:12 AM,1004,True,,1,4,L,4.8,5.3,,X,1.48,0.84,0.4,,,,,1.48,,,,,,,,,,,,ASLM,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POBA2,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Mitchell; M Llanes; C Campanelli; B McCreary; H Bradshaw,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damge,,,,True,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483648,True,,1,1,L,3.9,3.2,,,1.3,0.2,2.8,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483647,True,,1,2,L,3.9,2.7,,,0.68,0,3.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483646,True,,1,3,L,7.8,5.2,,,1.4,0.25,1.4,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483645,True,,1,4,L,6.3,3.6,,,0.85,0,0.5,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,K. Cowan; V. Belser,J. Hrobak,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483648,True,,1,1,L,4.2,3.2,,,2,0,0.3,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,SE @ 1.42 m from plot center.,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483647,True,,1,2,L,4.1,2.8,,,0.45,0,0.45,,,,,0.45,,,,,,,,,,,,SPAR,,,,,,,,,,Mostly dead canopy with lots of lichen.,NE @ 1.32 m from plot center.,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483646,True,,1,3,L,6.1,3.5,,,2.4,0,0.55,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,NW @ 3.15 m from plot center.,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483645,True,,1,4,L,7.5,5.2,,,3,0.2,0.55,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,SW @ 5.25 m from plot center.,,,,,,,,,,,,PIGL,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483644,True,,1,5,L,1.9,2,,,0,,0.6,,,,,0,,,,,,,,,,,,,,,,,,,,,,Located in a PIMA thicket.,NW @ 6.46 m from plot center,,,,,,,,,,,,PIMA,,
DENA-HZF-C-03,7/15/2021 7:16:05 PM,-2147483643,True,,1,6,L,1.2,2,,,0,,0.7,,,,,0,,,,,,,,,,,,,,,,,,,,,,Located in a PIMA thicket.,NW @ 6.46 m from plot center,,,,,,,,,,,,PIMA,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Hrobak; M Neuser; K Cowan,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483648,True,,1,1,L,18.5,12.8,,,3.6,0,0.85,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,SW @ 3.9 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483647,True,,1,2,L,16.5,12.6,,,5.1,0.1,0.9,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,NE @ 1.75 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483646,True,,1,3,L,14.5,11,,,2.9,0.13,0.8,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,SE @ .96 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483645,True,,1,4,L,10.7,10.3,,,3.9,0.15,0.55,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,SE @ 3.7 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483644,True,,1,5,L,5.1,5.5,,,1.53,0.26,0.55,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,NW @ 1.92 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483643,True,,1,6,L,10,9.9,,,4.9,0,0.5,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,NE @ 3.82 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483642,True,,1,7,L,24.6,14,,,3.7,0.06,1.67,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,SE @ 6.36 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483641,True,,1,8,L,3.4,4.5,,,1.38,0.11,0.41,,,,,1.38,,,,,,,,,,,,SPAR,,,,,,,,,,,NW @ 7.56 m along transect tape,Almost Dead/Sparse Crown,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483640,True,,1,9,L,5,6.3,,,0.94,0.21,0.37,,,,,0.94,,,,,,,,,,,,SPAR,,,,,,,,,,,NW @ 7.22 m along transect tape,Almost Dead/Sparse Crown,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483639,True,,1,10,L,16,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW @ 5.27 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483638,True,,1,11,L,18.1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW @ 6.63 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483637,True,,1,12,L,14.3,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE @ 6.98 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/22/2021 2:59:14 PM,-2147483636,True,,1,13,L,13.6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE @ 6.67 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,,Sarah Stehn,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,1,False,,1,1,L,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83m from center @ 43 degrees,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,2,False,,1,2,L,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98m from center @ 48 degrees,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,3,False,,1,3,L,,8.4,,,1.8,1.3,1.35,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,6.34m from center @ 53 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,4,False,,1,4,L,,7.8,,,3.2,1.5,0.95,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,1.99m from center @ 74 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,5,False,,1,5,L,,8,,,1.8,1.5,0.85,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,5.12m from center @ 97 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,6,False,,1,6,L,,14,,,2.6,1.5,1.85,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,6.46m from center @ 107 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,7,False,,1,7,L,,8.6,,,3,1.5,0.85,,,,,3,,,,,,,,,,,,,,,,,,,,,,,6.42m from center @ 248 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,8,False,,1,8,L,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95m from center @ 208 degrees,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,9,False,,1,9,L,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bark browsed,5.12m from center @ 256 degrees,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,10,False,,1,10,L,,13.3,,,3.9,1.5,1.5,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,4.04m from center @ 251 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,11,False,,1,11,L,,8.2,,,3.8,1.8,0.7,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,7.85m from center @ 268 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,12,False,,1,12,L,,4.9,,,1.6,1.5,0.6,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,7.14m from center @ 312 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,13,False,,1,13,L,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65m from center @ 358 degrees,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,14,False,,1,14,L,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76m from center @ 324 degrees,,,,,,,,,,,,POTR5,,
DENA-A274-F8,7/22/2016 2:19:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,Rachel Loehman,J. Hrobak,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483648,True,,1,1,L,1.5,1.5,,,0.25,0.1,0.5,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LALA,,
A148-90-324,7/14/2005 2:20:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A148-90-324,7/14/2005 2:20:56 PM,1001,True,,1,1,L,0.75,1.62,,C,0.42,0.08,0.25,,,,,0.08,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIMA,,
A417-02-663,7/13/2005 10:02:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A417-02-663,7/13/2005 10:02:39 AM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,UNKN_100,,
A255-90-323,7/14/2005 3:21:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A255-90-323,7/14/2005 3:21:54 PM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, TreeBelt,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Mitchell; M Llanes,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483648,True,,1,1,L,1.5,1.55,,,0.18,0,0.37,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483647,True,,1,2,L,1.5,2.6,,,1.06,0.06,0.42,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483646,True,,1,3,L,2.2,3.9,,,1.07,0.1,0.68,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483645,True,,1,4,L,5.5,8,,,2.1,0.32,1.58,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483644,True,,1,5,L,14.8,7.5,,,2.7,2.7,3.5,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483643,True,,1,6,L,14.2,11.3,,,4.4,3,4,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483642,True,,1,7,L,19.6,11.6,,,6,3,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483641,True,,1,8,L,15.3,12,,,5,3,3.5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483640,True,,1,9,L,29.2,15.8,,,1.37,0.62,3.3,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483639,True,,1,10,L,13,10.7,,,1.31,1.64,1.5,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Barnes; V Belser,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483648,True,,1,1,L,38.5,18.3,,,1.8,1.9,1.7,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,SE @ 4.29 m along transect tape,Orange needles on few branches,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483647,True,,1,2,L,29.8,17.1,,,1.65,1.7,1.4,,,,,1.65,,,,,,,,,,,,LEAN,,,,,,,,,,,SE @ 6.46 m along transect tape,Orange needles on lower branches,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483646,True,,1,3,L,0.3,1.4,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE @ 3.56 m along transect tape,Resprout,,,,,,,,,,,POTR5,,
