MacroPlot Name,Date,Index,Transect,Point,Tape,Order,Height,CanopyLayer,Status,Comment,UV1,UV2,UV3,NumTran,TranLen,NumPtsTran,Offset,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
A391-90-54,7/6/2005 1:15:36 PM,55,1,20,10,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,56,1,20,10,2,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,57,1,20,10,3,,,X,,,, VegPoint,,,,,,,,,,,W,,
A391-90-54,7/6/2005 1:15:36 PM,58,1,21,10.5,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,59,1,21,10.5,2,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-54,7/6/2005 1:15:36 PM,60,1,22,11,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,61,1,22,11,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,62,1,22,11,3,,,L,,,, VegPoint,,,,,,,,,,,EQFL,,
A391-90-54,7/6/2005 1:15:36 PM,63,1,22,11,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,64,1,23,11.5,1,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-54,7/6/2005 1:15:36 PM,65,1,23,11.5,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,66,1,23,11.5,3,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,67,1,24,12,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,68,1,24,12,2,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-54,7/6/2005 1:15:36 PM,69,1,24,12,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,70,1,25,12.5,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,71,1,25,12.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/6/2005 1:15:36 PM,72,1,25,12.5,3,,,L,,,, VegPoint,,,,,,,,,,,COPA28,,
A391-90-54,7/6/2005 1:15:36 PM,73,1,25,12.5,4,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,74,1,26,13,1,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,75,1,26,13,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,76,1,26,13,3,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,77,1,26,13,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,78,1,27,13.5,1,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-54,7/6/2005 1:15:36 PM,79,1,27,13.5,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,80,1,27,13.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,81,1,27,13.5,4,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-54,7/6/2005 1:15:36 PM,82,1,28,14,1,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,83,1,28,14,2,,,L,,,, VegPoint,,,,,,,,,,,COPA28,,
A391-90-54,7/6/2005 1:15:36 PM,84,1,28,14,3,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,85,1,28,14,4,,,L,,,, VegPoint,,,,,,,,,,,AUPA70,,
A391-90-54,7/6/2005 1:15:36 PM,86,1,29,14.5,1,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,87,1,29,14.5,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,88,1,30,15,1,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,89,1,30,15,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,90,1,30,15,3,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,91,1,31,15.5,1,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,92,1,31,15.5,2,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-54,7/6/2005 1:15:36 PM,93,1,32,16,1,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,94,1,32,16,2,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,95,1,32,16,3,,,L,,,, VegPoint,,,,,,,,,,,AUPA70,,
A391-90-54,7/6/2005 1:15:36 PM,96,1,33,16.5,1,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,97,1,33,16.5,2,,,L,,,, VegPoint,,,,,,,,,,,EQFL,,
A391-90-54,7/6/2005 1:15:36 PM,98,1,33,16.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,99,1,33,16.5,4,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-54,7/6/2005 1:15:36 PM,100,1,34,17,1,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,101,1,34,17,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,102,1,35,17.5,1,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,103,1,35,17.5,2,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,104,1,35,17.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,105,1,35,17.5,4,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-54,7/6/2005 1:15:36 PM,106,1,36,18,1,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,107,1,36,18,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,108,1,36,18,3,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-54,7/6/2005 1:15:36 PM,109,1,37,18.5,1,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,110,1,37,18.5,2,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,111,1,37,18.5,3,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-54,7/6/2005 1:15:36 PM,112,1,38,19,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,113,1,38,19,2,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-54,7/6/2005 1:15:36 PM,114,1,38,19,3,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,115,1,39,19.5,1,,,L,,,, VegPoint,,,,,,,,,,,EQFL,,
A391-90-54,7/6/2005 1:15:36 PM,116,1,39,19.5,2,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-54,7/6/2005 1:15:36 PM,117,1,39,19.5,3,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,118,1,39,19.5,4,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,119,1,40,20,1,,,L,,,, VegPoint,,,,,,,,,,,COPA28,,
A391-90-54,7/6/2005 1:15:36 PM,120,1,40,20,2,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-54,7/6/2005 1:15:36 PM,121,1,40,20,3,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-54,7/6/2005 1:15:36 PM,122,1,41,20.5,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,123,1,41,20.5,2,,,X,,,, VegPoint,,,,,,,,,,,W,,
A391-90-54,7/6/2005 1:15:36 PM,124,1,42,21,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,125,1,42,21,2,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-54,7/6/2005 1:15:36 PM,126,1,42,21,3,,,L,,,, VegPoint,,,,,,,,,,,CALE10,,
A391-90-54,7/6/2005 1:15:36 PM,127,1,42,21,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,128,1,43,21.5,1,,,L,,,, VegPoint,,,,,,,,,,,EQFL,,
A391-90-54,7/6/2005 1:15:36 PM,129,1,43,21.5,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,130,1,43,21.5,3,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,131,1,43,21.5,4,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,132,1,44,22,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,133,1,44,22,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,134,1,44,22,3,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,135,1,45,22.5,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,136,1,45,22.5,2,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,137,1,46,23,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,138,1,46,23,2,,,L,,,, VegPoint,,,,,,,,,,,COPA28,,
A391-90-54,7/6/2005 1:15:36 PM,139,1,46,23,3,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,140,1,47,23.5,1,,,L,,,, VegPoint,,,,,,,,,,,EQFL,,
A391-90-54,7/6/2005 1:15:36 PM,141,1,47,23.5,2,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,142,1,47,23.5,3,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,143,1,47,23.5,4,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-54,7/6/2005 1:15:36 PM,144,1,48,24,1,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-54,7/6/2005 1:15:36 PM,145,1,48,24,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,146,1,48,24,3,,,L,,,, VegPoint,,,,,,,,,,,EQFL,,
A391-90-54,7/6/2005 1:15:36 PM,147,1,48,24,4,,,L,,,, VegPoint,,,,,,,,,,,SPHAG2,,
A391-90-54,7/6/2005 1:15:36 PM,148,1,49,24.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/6/2005 1:15:36 PM,149,1,49,24.5,2,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,150,1,49,24.5,3,,,L,,,, VegPoint,,,,,,,,,,,SPHAG2,,
A391-90-54,7/6/2005 1:15:36 PM,151,1,50,25,1,,,L,,,, VegPoint,,,,,,,,,,,VAUL,,
A391-90-54,7/6/2005 1:15:36 PM,152,1,50,25,2,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,153,1,50,25,3,,,L,,,, VegPoint,,,,,,,,,,,SPHAG2,,
A391-90-54,7/6/2005 1:15:36 PM,154,1,51,25.5,1,,,L,,,, VegPoint,,,,,,,,,,,VAUL,,
A391-90-54,7/6/2005 1:15:36 PM,155,1,51,25.5,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,156,1,51,25.5,3,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,157,1,52,26,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/6/2005 1:15:36 PM,158,1,52,26,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,159,1,52,26,3,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-54,7/6/2005 1:15:36 PM,160,1,53,26.5,1,,,L,,,, VegPoint,,,,,,,,,,,CALE10,,
A391-90-54,7/6/2005 1:15:36 PM,161,1,53,26.5,2,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,162,1,54,27,1,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-54,7/6/2005 1:15:36 PM,163,1,55,27.5,1,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,164,1,55,27.5,2,,,L,,,, VegPoint,,,,,,,,,,,COPA28,,
A391-90-54,7/6/2005 1:15:36 PM,165,1,55,27.5,3,,,L,,,, VegPoint,,,,,,,,,,,EQFL,,
A391-90-54,7/6/2005 1:15:36 PM,166,1,55,27.5,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,167,1,56,28,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,168,1,56,28,2,,,L,,,, VegPoint,,,,,,,,,,,HYSP70,,
A391-90-54,7/6/2005 1:15:36 PM,169,1,57,28.5,1,,,D,,,, VegPoint,,,,,,,,,,,LALA,,
A391-90-54,7/6/2005 1:15:36 PM,170,1,57,28.5,2,,,L,,,, VegPoint,,,,,,,,,,,VAUL,,
A391-90-54,7/6/2005 1:15:36 PM,171,1,57,28.5,3,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,172,1,57,28.5,4,,,L,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/6/2005 1:15:36 PM,173,1,58,29,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,174,1,58,29,2,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,175,1,58,29,3,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-54,7/6/2005 1:15:36 PM,176,1,58,29,4,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-54,7/6/2005 1:15:36 PM,177,1,59,29.5,1,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,178,1,59,29.5,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,179,1,59,29.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/6/2005 1:15:36 PM,180,1,60,30,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/6/2005 1:15:36 PM,181,1,60,30,2,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/6/2005 1:15:36 PM,182,1,60,30,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,,,,,,,,,,,,,1,30,60,0,,,,,,,,True,
A391-90-54,7/18/2006 3:31:20 PM,1,1,1,0.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,2,1,1,0.5,2,,,L,,,, VegPoint,,,,,,,,,,,EQAR,,
A391-90-54,7/18/2006 3:31:20 PM,3,1,1,0.5,3,,,L,,,, VegPoint,,,,,,,,,,,PLSC70,,
A391-90-54,7/18/2006 3:31:20 PM,4,1,1,0.5,4,,,L,,,, VegPoint,,,,,,,,,,,SPHAG2,,
A391-90-54,7/18/2006 3:31:20 PM,5,1,2,1,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,6,1,2,1,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,7,1,2,1,3,,,X,,,, VegPoint,,,,,,,,,,,W,,
A391-90-54,7/18/2006 3:31:20 PM,8,1,3,1.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,9,1,3,1.5,2,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-54,7/18/2006 3:31:20 PM,10,1,4,2,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,11,1,4,2,2,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-54,7/18/2006 3:31:20 PM,12,1,4,2,3,,,L,,,, VegPoint,,,,,,,,,,,VAOX,,
A391-90-54,7/18/2006 3:31:20 PM,13,1,4,2,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,14,1,4,2,5,,,L,,,, VegPoint,,,,,,,,,,,SPHAG2,,
A391-90-54,7/18/2006 3:31:20 PM,15,1,5,2.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,16,1,5,2.5,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,17,1,5,2.5,3,,,L,,,, VegPoint,,,,,,,,,,,SPHAG2,,
A391-90-54,7/18/2006 3:31:20 PM,18,1,6,3,1,,,L,,,, VegPoint,,,,,,,,,,,EQAR,,
A391-90-54,7/18/2006 3:31:20 PM,19,1,6,3,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,20,1,6,3,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,21,1,6,3,4,,,L,,,, VegPoint,,,,,,,,,,,FMOSS,,
A391-90-54,7/18/2006 3:31:20 PM,22,1,7,3.5,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,23,1,7,3.5,2,,,L,,,, VegPoint,,,,,,,,,,,VAUL,,
A391-90-54,7/18/2006 3:31:20 PM,24,1,7,3.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,25,1,7,3.5,4,,,L,,,, VegPoint,,,,,,,,,,,FORB,,
A391-90-54,7/18/2006 3:31:20 PM,26,1,7,3.5,5,,,L,,,, VegPoint,,,,,,,,,,,FMOSS,,
A391-90-54,7/18/2006 3:31:20 PM,27,1,7,3.5,6,,,X,,,, VegPoint,,,,,,,,,,,W,,
A391-90-54,7/18/2006 3:31:20 PM,28,1,8,4,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,29,1,8,4,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,30,1,8,4,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,31,1,8,4,4,,,L,,,, VegPoint,,,,,,,,,,,FMOSS,,
A391-90-54,7/18/2006 3:31:20 PM,32,1,9,4.5,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,33,1,9,4.5,2,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/18/2006 3:31:20 PM,34,1,9,4.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,35,1,9,4.5,4,,,L,,,, VegPoint,,,,,,,,,,,EQAR,,
A391-90-54,7/18/2006 3:31:20 PM,36,1,9,4.5,5,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-54,7/18/2006 3:31:20 PM,37,1,10,5,1,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,38,1,10,5,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,39,1,10,5,3,,,L,,,, VegPoint,,,,,,,,,,,SPHAG2,,
A391-90-54,7/18/2006 3:31:20 PM,40,1,11,5.5,1,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,41,1,11,5.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,42,1,12,6,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,43,1,12,6,2,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/18/2006 3:31:20 PM,44,1,12,6,3,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,45,1,12,6,4,,,L,,,, VegPoint,,,,,,,,,,,EQAR,,
A391-90-54,7/18/2006 3:31:20 PM,46,1,12,6,5,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-54,7/18/2006 3:31:20 PM,47,1,12,6,6,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,48,1,13,6.5,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,49,1,13,6.5,2,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-54,7/18/2006 3:31:20 PM,50,1,13,6.5,3,,,L,,,, VegPoint,,,,,,,,,,,SPHAG2,,
A391-90-54,7/18/2006 3:31:20 PM,51,1,13,6.5,4,,,X,,,, VegPoint,,,,,,,,,,,W,,
A391-90-54,7/18/2006 3:31:20 PM,52,1,14,7,1,,,L,,,, VegPoint,,,,,,,,,,,SAPL2,,
A391-90-54,7/18/2006 3:31:20 PM,53,1,14,7,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,54,1,14,7,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,55,1,14,7,4,,,X,,,, VegPoint,,,,,,,,,,,W,,
A391-90-54,7/18/2006 3:31:20 PM,56,1,15,7.5,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,57,1,15,7.5,2,,,L,,,, VegPoint,,,,,,,,,,,EQAR,,
A391-90-54,7/18/2006 3:31:20 PM,58,1,15,7.5,3,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-54,7/18/2006 3:31:20 PM,59,1,15,7.5,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,60,1,16,8,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,61,1,16,8,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,62,1,16,8,3,,,X,,,, VegPoint,,,,,,,,,,,W,,
A391-90-54,7/18/2006 3:31:20 PM,63,1,17,8.5,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,64,1,17,8.5,2,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-54,7/18/2006 3:31:20 PM,65,1,17,8.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,66,1,17,8.5,4,,,X,,,, VegPoint,,,,,,,,,,,W,,
A391-90-54,7/18/2006 3:31:20 PM,67,1,18,9,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,68,1,18,9,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,69,1,18,9,3,,,L,,,, VegPoint,,,,,,,,,,,SPHAG2,,
A391-90-54,7/18/2006 3:31:20 PM,70,1,19,9.5,1,,,L,,,, VegPoint,,,,,,,,,,,SABE2,,
A391-90-54,7/18/2006 3:31:20 PM,71,1,19,9.5,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,72,1,19,9.5,3,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-54,7/18/2006 3:31:20 PM,73,1,19,9.5,4,,,L,,,, VegPoint,,,,,,,,,,,EQAR,,
A391-90-54,7/18/2006 3:31:20 PM,74,1,19,9.5,5,,,L,,,, VegPoint,,,,,,,,,,,FMOSS,,
A391-90-54,7/18/2006 3:31:20 PM,75,1,20,10,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,76,1,20,10,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,77,1,21,10.5,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/18/2006 3:31:20 PM,78,1,21,10.5,2,,,L,,,, VegPoint,,,,,,,,,,,EQAR,,
A391-90-54,7/18/2006 3:31:20 PM,79,1,21,10.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,80,1,21,10.5,4,,,L,MEUL?,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-54,7/18/2006 3:31:20 PM,81,1,22,11,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-54,7/18/2006 3:31:20 PM,82,1,22,11,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-54,7/18/2006 3:31:20 PM,83,1,22,11,3,,,L,,,, VegPoint,,,,,,,,,,,PLSC70,,
A391-90-54,7/18/2006 3:31:20 PM,84,1,23,11.5,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-54,7/18/2006 3:31:20 PM,85,1,23,11.5,2,,,L,,,, VegPoint,,,,,,,,,,,SABE2,,
A391-90-54,7/18/2006 3:31:20 PM,86,1,23,11.5,3,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-54,7/18/2006 3:31:20 PM,87,1,23,11.5,4,,,X,,,, VegPoint,,,,,,,,,,,W,,
