MacroPlot Name,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
B664-91-479,7/18/2005 10:39:17 AM,2,1,3,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
B664-91-479,7/18/2005 10:39:17 AM,3,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_001,,
A391-90-57,7/6/2005 11:35:18 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A391-90-57,7/6/2005 11:35:18 AM,1,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
A391-90-57,7/6/2005 11:35:18 AM,2,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A391-90-57,7/6/2005 11:35:18 AM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A391-90-57,7/18/2006 11:25:18 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A391-90-57,7/18/2006 11:25:18 AM,1,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
A391-90-57,7/18/2006 11:25:18 AM,2,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A391-90-57,7/18/2006 11:25:18 AM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A391-90-57,7/27/2011 9:37:28 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
A391-90-57,7/27/2011 9:37:28 AM,-2147483648,1,27,L,SE,M,2,,1,,,,,,,,,,,,,,,,PIMA,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483647,1,27,L,SE,I,2,,1,,,,,,,,,,,,,,,,PIMA,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483646,1,15,L,SE,I,3,,1,,,,,,,,,,,,,,,,PIMA,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483645,1,15,L,SE,M,2,,1,,,,,,,,,,,,,,,,PIMA,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483644,1,3,L,SE,M,2,,1,,,,,,,,,,,,,,,,PIMA,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483643,1,3,L,SE,I,4,,1,,,,,,,,,,,,,,,,PIMA,,
A417-02-1025,7/13/2005 12:16:56 PM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A417-02-1025,7/13/2005 12:16:56 PM,1,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
A417-02-1025,7/13/2005 12:16:56 PM,2,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A417-02-1025,7/13/2005 12:16:56 PM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A274-H2,7/18/2007 2:24:34 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483648,1,3,L,SE,I,3,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483647,1,15,L,SE,I,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483646,1,27,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/21/2016 12:57:05 PM,,,,,,,,,,,,,,1,3,2,1,2,Jennifer Barnes; Winter West; Jennifer Hrobak,J. Hrobak,,,,,,True,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483648,1,3,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483647,1,3,L,SE,M,3,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483646,1,3,L,SE,R,1,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483645,1,3,L,SE,I,1,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483644,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483643,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-04,8/5/2014 9:34:48 AM,,,,,,,,,,,,,,1,4,2,1,2,J. Northway; J. Thatcher,J. Northway,,,,,,True,
DENA-BVL-04,8/5/2014 9:34:48 AM,-2147483648,1,1,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-04,8/5/2014 9:34:48 AM,-2147483647,1,2,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-04,8/5/2014 9:34:48 AM,-2147483646,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-04,8/5/2014 9:34:48 AM,-2147483645,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A288-O8,7/17/2007 8:47:28 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A288-O8,7/17/2007 8:47:28 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A288-O8,7/17/2007 8:47:28 AM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A288-O8,7/17/2007 8:47:28 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes; M Neuser; K Cowan; R Nessle; J OConnor; K Gates,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483648,1,4,L,SE,I,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483647,1,4,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483646,1,8,L,SE,I,2,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483645,1,8,L,SE,M,11,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483644,1,12,L,SE,M,8,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-A288-O6,7/17/2007 3:01:22 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A288-O6,7/17/2007 3:01:22 PM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A288-O6,7/17/2007 3:01:22 PM,-2147483647,1,15,L,SE,I,1,,1,,,,,,,,,,,,,,,,LALA,,
DENA-A288-O6,7/17/2007 3:01:22 PM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-09,7/24/2009 5:40:11 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Mitchell; M Llanes; C Campanelli; H Bradshaw; B McCreary,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-C-09,7/24/2009 5:40:11 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-09,7/24/2009 5:40:11 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-09,7/24/2009 5:40:11 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. O'Connor; R. Nessle,J. Hrobak,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483648,1,4,,,,0,,1,No Seedlings.,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483647,1,8,,,,0,,1,No Seedlings.,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483646,1,12,,,,0,,1,No Seedlings.,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-28,8/30/2022 5:56:37 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M. Behrens; T. Schaub; K. Gates,M. Behrens,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483648,1,4,L,,M,8,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483646,1,12,L,,M,2,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; T. Schaub; M. Behrens,Tessa Schaub,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483648,1,4,,,,0,,1,No seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483646,1,12,L,,M,2,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-A303-A11,7/14/2007 11:40:32 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-A11,7/14/2007 11:40:32 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A11,7/14/2007 11:40:32 AM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A11,7/14/2007 11:40:32 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Mitchell; C Campanelli; R Wilson; M Llanes,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,-2147483646,1,12,L,SE,R,1,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J OConnor; R Nessle,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A5,7/12/2007 8:58:09 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-A5,7/12/2007 8:58:09 AM,-2147483648,1,3,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A5,7/12/2007 8:58:09 AM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A5,7/12/2007 8:58:09 AM,-2147483646,1,27,L,SE,I,2,,1,,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-F06,6/18/2014 1:14:25 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth; L. Ernst,J. Northway,,,,,,True,
LACL-CUR-F06,6/18/2014 1:14:25 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-F06,6/18/2014 1:14:25 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-F06,6/18/2014 1:14:25 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A7,7/12/2007 10:00:47 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-A7,7/12/2007 10:00:47 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A7,7/12/2007 10:00:47 AM,-2147483647,1,15,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIGL,,
DENA-A303-A7,7/12/2007 10:00:47 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-37,7/12/2022 2:25:04 PM,,,,,,,,,,,,,,1,3,0,0,3.24,M Behrens T Schaub,M Behrens,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-37,7/12/2022 2:25:04 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-37,7/12/2022 2:25:04 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-37,7/12/2022 2:25:04 PM,-2147483646,1,12,L,,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
LACL-CUR-D06,6/19/2014 3:43:09 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-D06,6/19/2014 3:43:09 PM,-2147483648,1,3,X,,,0,,1,No seedlings. Unburned.,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-D06,6/19/2014 3:43:09 PM,-2147483647,1,14,X,,,0,,1,No seedlings. ,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-D06,6/19/2014 3:43:09 PM,-2147483646,1,27,L,SE,M,2,,1,Plot half burned.,,,,,,,,,,,,,,,PIMA,,
DENA-TLS-33,8/2/2022 5:11:49 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M behrens T schaub N tilges R brand,M Behrens,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-33,8/2/2022 5:11:49 PM,-2147483648,1,4,L,,M,2,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-33,8/2/2022 5:11:49 PM,-2147483647,1,8,L,,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-33,8/2/2022 5:11:49 PM,-2147483646,1,8,L,,M,4,,1,,1,,,,,,,,,,,,,,PIMA,,
DENA-TLS-33,8/2/2022 5:11:49 PM,-2147483645,1,12,L,,M,2,,1,,1,,,,,,,,,,,,,,PIMA,,
A185-86-143,7/13/2005 3:33:36 PM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A185-86-143,7/13/2005 3:33:36 PM,1,1,15,L,,I,3,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-143,7/13/2005 3:33:36 PM,2,1,27,L,,I,2,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-143,7/13/2005 3:33:36 PM,3,1,3,L,,M,1,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-143,7/18/2006 2:12:00 PM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A185-86-143,7/18/2006 2:12:00 PM,1,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
A185-86-143,7/18/2006 2:12:00 PM,2,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-143,7/18/2006 2:12:00 PM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-143,7/26/2011 1:49:22 PM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A185-86-143,7/26/2011 1:49:22 PM,-2147483648,1,3,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-143,7/26/2011 1:49:22 PM,-2147483647,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-143,7/26/2011 1:49:22 PM,-2147483646,1,27,L,SE,M,2,,1,,,,,,,,,,,,,,,,LALA,,
DENA-TLS-25,8/30/2022 12:44:15 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M. Behrens; K. Gates,T. Schaub,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-25,8/30/2022 12:44:15 PM,-2147483648,1,4,,,,0,,1,No seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-25,8/30/2022 12:44:15 PM,-2147483647,1,8,,,,0,,1,No seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-25,8/30/2022 12:44:15 PM,-2147483646,1,12,,,,0,,1,No seedlings,1,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A03,6/21/2014 10:52:00 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; B. West,J. Northway,,,,,,True,
LACL-KRI-A03,6/21/2014 10:52:00 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A03,6/21/2014 10:52:00 AM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A03,6/21/2014 10:52:00 AM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H05,6/17/2014 3:27:37 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth; L. Ernst,J. Northway,,,,,,True,
LACL-CUR-H05,6/17/2014 3:27:37 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H05,6/17/2014 3:27:37 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H05,6/17/2014 3:27:37 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H05,6/24/2015 10:42:53 AM,,,,,,,,,,,,,,1,5,2,2,4,J.Barnes; A. Miller; L. Ernst; W. Kamp; M. Dutton,J. Hrobak,,,,,,True,
LACL-CUR-H05,6/24/2015 10:42:53 AM,-2147483648,1,0,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H05,6/24/2015 10:42:53 AM,-2147483647,1,7,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H05,6/24/2015 10:42:53 AM,-2147483646,1,14,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H05,6/24/2015 10:42:53 AM,-2147483645,1,21,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H05,6/24/2015 10:42:53 AM,-2147483644,1,28,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-10,7/30/2014 11:29:31 AM,,,,,,,,,,,,,,1,4,2,2,4,J. Barnes; K. Mitchell,J. Northway,,,,,,True,
DENA-WIG-10,7/30/2014 11:29:31 AM,-2147483648,1,4,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-10,7/30/2014 11:29:31 AM,-2147483647,1,11,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-10,7/30/2014 11:29:31 AM,-2147483646,1,6,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-10,7/30/2014 11:29:31 AM,-2147483645,1,13,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-02,6/23/2021 6:06:44 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes; K Gates; J O'Connor,J O'Connor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-02,6/23/2021 6:06:44 PM,-2147483648,1,4,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-02,6/23/2021 6:06:44 PM,-2147483647,1,8,L,SE,M,4,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-02,6/23/2021 6:06:44 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,,,,,,,,,,,,,,1,3,0,0,3.14,,,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J Mitchell; R Wilson; M Llanes; C Campanelli; B McCreary; H Bradshaw,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483648,1,4,L,SE,I,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483647,1,4,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483646,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483645,1,12,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M Neuser; W Gautsch,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483648,1,4,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483647,1,8,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B01,6/19/2014 1:30:34 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-B01,6/19/2014 1:30:34 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B01,6/19/2014 1:30:34 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B01,6/19/2014 1:30:34 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-D8,7/17/2007 11:52:07 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-D8,7/17/2007 11:52:07 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-D8,7/17/2007 11:52:07 AM,-2147483647,1,15,L,SE,I,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-D8,7/17/2007 11:52:07 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483646,1,12,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,,,,,,,,,,,,,,1,3,0,0,3.14,,,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-WIG-12,7/29/2014 10:06:28 AM,,,,,,,,,,,,,,1,4,2,2,4,J. Barnes; J. Nichols,J. Northway,,,,,,True,
DENA-WIG-12,7/29/2014 10:06:28 AM,-2147483648,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-12,7/29/2014 10:06:28 AM,-2147483647,1,11,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-12,7/29/2014 10:06:28 AM,-2147483646,1,6,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-12,7/29/2014 10:06:28 AM,-2147483645,1,13,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Mitchell; C Campanelli; R Wilson; H Bradshaw; M Llanes,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483647,1,8,L,SE,I,1,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483646,1,12,L,SE,M,5,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483645,1,12,D,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes; K Cowan; J OConnor,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483646,1,12,L,SE,M,2,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Hrobak; M Neuser; K Cowan,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
