RegistrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_LegacyMonitoringStatus,MonitoringStatus_Name,Protocols,Visited
"AKWEST","DENA-CAKN-CBI","DENA-BVL-09","N",8/5/2014 10:40:47 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-09","N",8/5/2014 10:40:47 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-09","N",8/5/2014 10:40:47 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-09","N",8/5/2014 10:40:47 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-10","N",8/5/2014 11:35:11 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-10","N",8/5/2014 11:35:11 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-10","N",8/5/2014 11:35:11 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-10","N",8/5/2014 11:35:11 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-10","N",8/5/2014 11:35:11 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-12","N",8/6/2014 2:54:11 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-12","N",8/6/2014 2:54:11 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-12","N",8/6/2014 2:54:11 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-12","N",8/6/2014 2:54:11 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-12","N",8/6/2014 2:54:11 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-13","N",8/5/2014 1:05:06 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-13","N",8/5/2014 1:05:06 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-13","N",8/5/2014 1:05:06 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-13","N",8/5/2014 1:05:06 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-13","N",8/5/2014 1:05:06 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-15","N",8/6/2014 1:32:59 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-15","N",8/6/2014 1:32:59 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-15","N",8/6/2014 1:32:59 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-15","N",8/6/2014 1:32:59 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-15","N",8/6/2014 1:32:59 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-18","N",8/6/2014 4:35:36 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-18","N",8/6/2014 4:35:36 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-18","N",8/6/2014 4:35:36 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-18","N",8/6/2014 4:35:36 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-18","N",8/6/2014 4:35:36 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-19","N",8/6/2014 3:48:05 PM,"UnBurn","UnBurn","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-19","N",8/6/2014 3:48:05 PM,"UnBurn","UnBurn","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-19","N",8/6/2014 3:48:05 PM,"UnBurn","UnBurn","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-19","N",8/6/2014 3:48:05 PM,"UnBurn","UnBurn","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-19","N",8/6/2014 3:48:05 PM,"UnBurn","UnBurn","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-20","N",8/6/2014 4:11:23 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-20","N",8/6/2014 4:11:23 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-20","N",8/6/2014 4:11:23 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-20","N",8/6/2014 4:11:23 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-20","N",8/6/2014 4:11:23 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-22","N",8/6/2014 9:06:12 AM,"UnBurn","UnBurn","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-22","N",8/6/2014 9:06:12 AM,"UnBurn","UnBurn","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-22","N",8/6/2014 9:06:12 AM,"UnBurn","UnBurn","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-22","N",8/6/2014 9:06:12 AM,"UnBurn","UnBurn","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-22","N",8/6/2014 9:06:12 AM,"UnBurn","UnBurn","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-25","N",8/6/2014 5:04:49 PM,"UnBurn","UnBurn","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-25","N",8/6/2014 5:04:49 PM,"UnBurn","UnBurn","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-25","N",8/6/2014 5:04:49 PM,"UnBurn","UnBurn","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-25","N",8/6/2014 5:04:49 PM,"UnBurn","UnBurn","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-BVL-25","N",8/6/2014 5:04:49 PM,"UnBurn","UnBurn","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-01","N",7/29/2014 1:11:50 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-01","N",7/29/2014 1:11:50 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-01","N",7/29/2014 1:11:50 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-01","N",7/29/2014 1:11:50 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-01","N",7/29/2014 1:11:50 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-02","N",7/29/2014 2:09:27 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-02","N",7/29/2014 2:09:27 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-02","N",7/29/2014 2:09:27 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-02","N",7/29/2014 2:09:27 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-02","N",7/29/2014 2:09:27 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-03","N",7/29/2014 2:47:46 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-03","N",7/29/2014 2:47:46 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-03","N",7/29/2014 2:47:46 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-03","N",7/29/2014 2:47:46 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-03","N",7/29/2014 2:47:46 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-04","N",7/30/2014 3:28:25 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-04","N",7/30/2014 3:28:25 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-04","N",7/30/2014 3:28:25 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-04","N",7/30/2014 3:28:25 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-04","N",7/30/2014 3:28:25 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-05","N",7/30/2014 4:54:41 PM,"UnBurn","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-05","N",7/30/2014 4:54:41 PM,"UnBurn","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-05","N",7/30/2014 4:54:41 PM,"UnBurn","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-05","N",7/30/2014 4:54:41 PM,"UnBurn","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-05","N",7/30/2014 4:54:41 PM,"UnBurn","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-06","N",7/29/2014 9:18:00 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-06","N",7/29/2014 9:18:00 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-06","N",7/29/2014 9:18:00 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-06","N",7/29/2014 9:18:00 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-06","N",7/29/2014 9:18:00 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-07","N",7/29/2014 9:59:55 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-07","N",7/29/2014 9:59:55 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-07","N",7/29/2014 9:59:55 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-07","N",7/29/2014 9:59:55 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-07","N",7/29/2014 9:59:55 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-08","N",7/29/2014 10:36:20 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-08","N",7/29/2014 10:36:20 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-08","N",7/29/2014 10:36:20 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-08","N",7/29/2014 10:36:20 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-08","N",7/29/2014 10:36:20 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-09","N",7/30/2014 11:02:28 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-09","N",7/30/2014 11:02:28 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-09","N",7/30/2014 11:02:28 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-09","N",7/30/2014 11:02:28 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-09","N",7/30/2014 11:02:28 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-10","N",7/30/2014 11:29:31 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-10","N",7/30/2014 11:29:31 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-10","N",7/30/2014 11:29:31 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-10","N",7/30/2014 11:29:31 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-10","N",7/30/2014 11:29:31 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-11","N",7/29/2014 12:02:37 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-11","N",7/29/2014 12:02:37 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-11","N",7/29/2014 12:02:37 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-11","N",7/29/2014 12:02:37 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-11","N",7/29/2014 12:02:37 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-12","N",7/29/2014 10:06:28 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-12","N",7/29/2014 10:06:28 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-12","N",7/29/2014 10:06:28 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-12","N",7/29/2014 10:06:28 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-12","N",7/29/2014 10:06:28 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-13","N",7/29/2014 10:26:27 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-13","N",7/29/2014 10:26:27 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-13","N",7/29/2014 10:26:27 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-13","N",7/29/2014 10:26:27 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-13","N",7/29/2014 10:26:27 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-14","N",7/30/2014 10:48:47 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-14","N",7/30/2014 10:48:47 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-14","N",7/30/2014 10:48:47 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-14","N",7/30/2014 10:48:47 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-14","N",7/30/2014 10:48:47 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-15","N",7/31/2014 11:09:45 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-15","N",7/31/2014 11:09:45 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-15","N",7/31/2014 11:09:45 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-15","N",7/31/2014 11:09:45 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-15","N",7/31/2014 11:09:45 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-16","N",7/30/2014 3:46:38 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-16","N",7/30/2014 3:46:38 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-16","N",7/30/2014 3:46:38 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-16","N",7/30/2014 3:46:38 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-16","N",7/30/2014 3:46:38 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-17","N",7/30/2014 4:10:50 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-17","N",7/30/2014 4:10:50 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-17","N",7/30/2014 4:10:50 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-17","N",7/30/2014 4:10:50 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-17","N",7/30/2014 4:10:50 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-18","N",7/30/2014 4:34:34 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-18","N",7/30/2014 4:34:34 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-18","N",7/30/2014 4:34:34 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-18","N",7/30/2014 4:34:34 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-18","N",7/30/2014 4:34:34 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-19","N",7/31/2014 4:50:41 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-19","N",7/31/2014 4:50:41 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-19","N",7/31/2014 4:50:41 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-19","N",7/31/2014 4:50:41 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-19","N",7/31/2014 4:50:41 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-20","N",7/31/2014 12:39:46 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-20","N",7/31/2014 12:39:46 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-20","N",7/31/2014 12:39:46 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-20","N",7/31/2014 12:39:46 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-20","N",7/31/2014 12:39:46 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-21","N",7/30/2014 1:04:57 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-21","N",7/30/2014 1:04:57 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-21","N",7/30/2014 1:04:57 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-21","N",7/30/2014 1:04:57 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-21","N",7/30/2014 1:04:57 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-22","N",7/30/2014 1:30:08 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-22","N",7/30/2014 1:30:08 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-22","N",7/30/2014 1:30:08 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-22","N",7/30/2014 1:30:08 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-22","N",7/30/2014 1:30:08 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-23","N",7/31/2014 2:19:40 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-23","N",7/31/2014 2:19:40 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-23","N",7/31/2014 2:19:40 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-24","N",7/31/2014 2:39:49 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-24","N",7/31/2014 2:39:49 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-24","N",7/31/2014 2:39:49 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-24","N",7/31/2014 2:39:49 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-24","N",7/31/2014 2:39:49 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-25","N",7/31/2014 3:07:00 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-25","N",7/31/2014 3:07:00 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-25","N",7/31/2014 3:07:00 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-25","N",7/31/2014 3:07:00 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-CAKN-CBI","DENA-WIG-25","N",7/31/2014 3:07:00 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-FY21-HZF","DENA-HQ-TX-01","N",6/23/2021 2:34:00 PM,"PreTreatmentYear1","PreTreatmentYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-FY21-HZF","DENA-HQ-TX-01","N",6/23/2021 2:34:00 PM,"PreTreatmentYear1","PreTreatmentYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-FY21-HZF","DENA-HQ-TX-01","N",6/23/2021 2:34:00 PM,"PreTreatmentYear1","PreTreatmentYear1","Trees - Individuals (metric)","Y"
