MacroPlot Name,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
NOAT-SID-G01,6/24/2011 6:39:19 PM,-2147483628,L,,,0.05,,,,,,,,,,,,,,PEAP60,,
NOAT-SID-G01,6/24/2011 6:39:19 PM,-2147483627,X,,,1,,,,,,,,,,,,,,LTRH,,
NOAT-SID-G01,6/24/2011 6:39:19 PM,-2147483626,X,,,2,,,,,,,,,,,,,,1HR,,
NOAT-SID-G01,6/24/2011 6:39:19 PM,-2147483625,X,,,0.05,,,,,,,,,,,,,,10HR,,
NOAT-SID-G01,6/24/2011 6:39:19 PM,-2147483624,X,,,0.05,,,,,,,,,,,,,,DM,,
NOAT-SID-G01,6/24/2011 6:39:19 PM,-2147483623,X,,,5,,,,,,,,,,,,,,UD,,
NOAT-SID-G01,6/24/2011 6:39:19 PM,-2147483622,X,,,0.05,,,,,,,,,,,,,,LD,,
NOAT-SID-G01,6/24/2011 6:39:19 PM,-2147483621,X,,,0.05,,,,,,,,,,,,,,MIN,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,,,,,,,,,,,,0.031,J. Barnes; D. Kleinman,J. Northway,Height to Live Crown (cm),Height to ladder fuel (cm),Average DBH (cm),,,True,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483648,L,,,10,,,,,,,,,,,,,,SAPU15,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483647,L,,,20,,,,,,,,,,,,,,BENA,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483646,L,,,20,,,,,,,,,,,,,,LEPAD,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483645,L,,,15,,,,,,,,,,,,,,VAUL,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483644,L,,,20,,,,,,,,,,,,,,VAVI,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483643,L,,,15,,,,,,,,,,,,,,RUCH,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483642,L,,,15,,,,,,,,,,,,,,CABI5,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483641,L,,,50,,,,,,,,,,,,,,ERVA4,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483640,L,,,15,,,,,,,,,,,,,,SPHAG2,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483639,L,,,30,,,,,,,,,,,,,,FMOSS,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483638,L,,,10,,,,,,,,,,,,,,AULAC2,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483637,L,,,0.5,,,,,,,,,,,,,,CLADI3,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483636,L,,,2,,,,,,,,,,,,,,PEAP60,,
NOAT-UVG-C09,6/30/2012 3:34:46 PM,-2147483635,X,,,25,,,,,,,,,,,,,,LTRH,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,,,,,,,,,,,,0.031,J. Barnes,J. Northway,Height to Live Crown (cm)	,Height to ladder fuel (cm),Average DBH (cm),,,True,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483648,L,,,1,,,,,,,,,,,,,,SAPU15,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483647,L,,R,5,0.12,,,,,,,,,,,,,BENA,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483646,L,,R,3,0.09,,,,,,,,,,,,,LEPAD,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483645,L,,,3,,,,,,,,,,,,,,VAUL,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483644,L,,R,1,,,,,,,,,,,,,,VAVI,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483643,L,,R,10,0.06,,,,,,,,,,,,,RUCH,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483642,L,,R,5,,,,,,,,,,,,,,EPAN2,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483641,L,,R,2,,,,,,,,,,,,,,CABI5,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483640,L,,R,35,,,,,,,,,,,,,,ERVA4,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483639,L,,,0.5,,,,,,,,,,,,,,SPHAG2,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483638,L,,,1,,,,,,,,,,,,,,FMOSS,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483637,L,,,1,,,,,,,,,,,,,,AULAC2,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483636,X,,,2,,,,,,,,,,,,,,LTRH,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483635,X,,,0.5,,,,,,,,,,,,,,1HR,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483634,X,,,10,,,,,,,,,,,,,,DM,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483633,X,,,25,,,,,,,,,,,,,,UD,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483632,X,,,15,,,,,,,,,,,,,,LD,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483631,X,,,0.5,,,,,,,,,,,,,,MIN,,
NOAT-UVG-C09,6/30/2013 3:35:55 PM,-2147483630,X,,,0.5,,,,,,,,,,,,,,W,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,,,,,,,,,,,,0.07,J. Barnes; B. West; L. Schomaker,J. Northway,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483648,L,,,35,4,,,5,4,,,,,,,,,PIMA,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483647,L,,,65,,,,,,,,,,,,,,LEPA11,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483646,L,,,5,,,,,,,,,,,,,,VAUL,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483645,L,,,20,,,,,,,,,,,,,,VAVI,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483644,L,,,15,,,,,,,,,,,,,,EMNI,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483643,L,,,1,,,,,,,,,,,,,,RUCH,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483642,L,,,5,,,,,,,,,,,,,,EQSY,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483641,L,,,5,,,,,,,,,,,,,,GELI2,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483640,L,,,15,,,,,,,,,,,,,,SPHAG2,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483639,L,,,15,,,,,,,,,,,,,,HYSP70,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483638,L,,,50,,,,,,,,,,,,,,PLSC70,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483637,L,,,5,,,,,,,,,,,,,,POJU70,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483636,L,,,2,,,,,,,,,,,,,,AULAC2,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483635,L,,,5,,,,,,,,,,,,,,CLADI3,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483634,L,,,2,,,,,,,,,,,,,,CLADO3,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483633,L,,,5,,,,,,,,,,,,,,PEAP60,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483632,X,,,1,,,,,,,,,,,,,,LTRNDL,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483631,X,,,5,,,,,,,,,,,,,,LTRH,,
LACL-CUR-F04,6/18/2013 10:28:39 AM,-2147483630,X,,,1,,,,,,,,,,,,,,1HR,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,,,,,,,,,,,,0.07,J. Barnes; B. West; L. Schomaker,J. Northway,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483648,L,,,0.5,,,,,,,,,,,,,,PIMA,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483647,L,,R,3,,,,,,,,,,,,,,LEPA11,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483646,L,,R,0.5,,,,,,,,,,,,,,VAUL,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483645,L,,R,2,,,,,,,,,,,,,,VAVI,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483644,L,,R,2,,,,,,,,,,,,,,EMNI,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483643,L,,R,0.5,,,,,,,,,,,,,,RUCH,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483642,L,,R,2,,,,,,,,,,,,,,EQSY,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483641,L,,R,1,,,,,,,,,,,,,,GELI2,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483640,L,,,3,,,,,,,,,,,,,,SPHAG2,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483639,X,,,20,,,,,,,,,,,,,,LTRNDL,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483638,X,,,5,,,,,,,,,,,,,,10HR,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483637,X,,,5,,,,,,,,,,,,,,100HR,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483636,X,,,60,,,,,,,,,,,,,,DM,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483635,X,,,10,,,,,,,,,,,,,,UD,,
LACL-CUR-F04,6/18/2014 10:29:30 AM,-2147483634,X,,,1,,,,,,,,,,,,,,LD,,
DENA-WIG-02,7/29/2014 2:09:27 PM,,,,,,,,,,,,0.02,J. Northway; K. Mitchell,J. Northway,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483648,D,SE,M,1,0.5,,,,,,,,,,,,,PIMA,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483647,L,,R,1,0.25,,,,,,,,,,,,,SAPU15,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483646,L,,R,2,0.3,,,,,,,,,,,,,SAMY,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483645,L,,R,5,0.15,,,,,,,,,,,,,BENA,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483644,L,,R,2,0.05,,,,,,,,,,,,,LEPA11,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483643,L,,R,10,,,,,,,,,,,,,,VAUL,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483642,L,,R,2,,,,,,,,,,,,,,EMNI,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483641,L,,R,15,,,,,,,,,,,,,,RUCH,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483640,L,,R,0.5,,,,,,,,,,,,,,PEFR5,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483639,L,,R,5,,,,,,,,,,,,,,CABI5,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483638,L,,R,0.5,,,,,,,,,,,,,,ARLA2,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483637,L,,R,35,,,,,,,,,,,,,,ERVA4,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483636,L,,,40,,,,,,,,,,,,,,SPHAG2,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483635,L,,,0.5,,,,,,,,,,,,,,CEPU12,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483634,L,,,0.5,,,,,,,,,,,,,,POJU70,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483633,L,,,1,,,,,,,,,,,,,,AULAC2,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483632,L,,,0.5,,,,,,,,,,,,,,MAPO16,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483631,L,,,0.5,,,,,,,,,,,,,,CLADI3,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483630,L,,,0.5,,,,,,,,,,,,,,CLADO3,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483629,X,,,0.5,,,,,,,,,,,,,,LTRNDL,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483628,X,,,0.5,,,,,,,,,,,,,,LTRH,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483627,X,,,0.5,,,,,,,,,,,,,,1HR,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483626,X,,,20,,,,,,,,,,,,,,DM,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483625,X,,,40,,,,,,,,,,,,,,UD,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483624,X,,,5,,,,,,,,,,,,,,LD,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483623,X,,,0.5,,,,,,,,,,,,,,MIN,,
DENA-WIG-02,7/29/2014 2:09:27 PM,-2147483622,X,,,0.5,,,,,,,,,,,,,,W,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,,,,,,,,,,,,,,,,,,,,True,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483648,D,,,17,4,,,,,,,,,,,,,PIMA,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483647,L,SE,I,4.5,1.5,seedlings,,,,,,,,,,,,LALA,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483646,L,SE,I,4.5,1.5,,,,,,,,,,,,,PIMA,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483645,L,,,17,,,,,,,,,,,,,,EMNI,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483644,L,,,42,,,,,,,,,,,,,,LEPAD,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483643,L,,,17,,,,,,,,,,,,,,VAUL,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483642,L,,,17,,,,,,,,,,,,,,VAVI,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483641,L,,,42,,,,,,,,,,,,,,RUCH,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483640,L,,,42,,,,,,,,,,,,,,ERVA4,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483639,L,,,4.5,,,,,,,,,,,,,,DRRO,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483638,L,,,4.5,,,,,,,,,,,,,,VAOX,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483637,L,,,87,,,,,,,,,,,,,,SPHAG2,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483636,L,,,4.5,,,,,,,,,,,,,,CEPU12,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483635,L,,,4.5,,,,,,,,,,,,,,CECU60,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483634,L,,,4.5,,,,,,,,,,,,,,POJU70,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483633,L,,,1.5,,,,,,,,,,,,,,CLADO3,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483632,D,,,17,,charred,,,,,,,,,,,,SPHAG2,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483631,D,,,4.5,,scorched,,,,,,,,,,,,SPHAG2,,
DENA-A288-PP5,7/19/2007 3:48:36 PM,-2147483630,X,,,17,,,,,,,,,,,,,,WD,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,,,,,,,,,,,,0.02,J Barnes; K Gates; J OConnor,J OConnor,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483648,L,,,15,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483647,L,,,45,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483646,L,,,2,,,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483645,L,,,5,,,,,,,,,,,,,,SABE2,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483644,L,,,0.5,,,,,,,,,,,,,,LEPAD,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483643,L,,,0.5,,,,,,,,,,,,,,SHCA,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483642,L,,,5,,,,,,,,,,,,,,ROAC,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483641,L,,,0.5,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483640,L,,,50,,,,,,,,,,,,,,VAVI,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483639,L,,,30,,,,,,,,,,,,,,EMNI,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483638,L,,,0.5,,,,,,,,,,,,,,GELI2,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483637,L,,,0.5,,,,,,,,,,,,,,EQUIS,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483636,L,,,0.5,,,,,,,,,,,,,,EPAN2,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483635,L,,,0.5,,,,,,,,,,,,,,EQSY,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483634,L,,,0.5,,,,,,,,,,,,,,MOSS,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483633,L,,,15,,,,,,,,,,,,,,HYSP70,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483632,L,,,0.5,,,,,,,,,,,,,,CLADO3,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483631,L,,,0.5,,,,,,,,,,,,,,PEAP60,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483630,X,,,0.5,,,,,,,,,,,,,,LTRNDL,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483629,X,,,25,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483628,X,,,2,,,,,,,,,,,,,,1HR,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483627,X,,,2,,,,,,,,,,,,,,10HR,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483626,X,,,5,,,,,,,,,,,,,,100HR,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483625,X,,,2,,,,,,,,,,,,,,POTEN,,
DENA-HQ-TX-08,6/24/2021 2:26:42 PM,-2147483624,X,,,0.5,,,,,,,,,,,,,,UD,,
DENA-HQ-TX-08,6/22/2023 12:09:39 PM,,,,,,,,,,,,0.02,,,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
DENA-B288-Z7,7/11/2007 3:21:18 PM,,,,,,,,,,,,,,,,,,,,True,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483648,L,SE,I,4.5,1.5,seedling,5,0,,,,,,,,,,PIMA,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483647,L,,,4.5,0.9,,,,,,,,,,,,,BENA,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483646,L,,,4.5,,,,,,,,,,,,,,EMNI,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483645,L,,,42,0.2,,,,,,,,,,,,,LEPAD,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483644,L,,,4.5,,,,,,,,,,,,,,VAUL,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483643,L,,,4.5,,,,,,,,,,,,,,VAVI,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483642,L,,,0.5,,,,,,,,,,,,,,CAREX,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483641,L,,,67,,,,,,,,,,,,,,ERVA4,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483640,L,,,0.5,,,,,,,,,,,,,,FMOSS,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483639,L,,,0.5,,,,,,,,,,,,,,LICHEN,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483638,L,,,42,,,,,,,,,,,,,,SPHAG2,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483637,L,,,0.5,,,,,,,,,,,,,,PEAP60,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483636,L,,,0.5,,,,,,,,,,,,,,DRRO,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483635,L,,,0.5,,,,,,,,,,,,,,RUCH,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483634,L,,,4.5,,,,,,,,,,,,,,CEPU12,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483633,L,,,0.5,,,,,,,,,,,,,,POJU70,,
DENA-B288-Z7,7/11/2007 3:21:18 PM,-2147483632,L,,,0.5,,,,,,,,,,,,,,MAPO16,,
DENA-A274-G1,7/8/2007 11:44:54 AM,,,,,,,,,,,,,,,,,,,,True,
DENA-A274-G1,7/8/2007 11:44:54 AM,-2147483648,D,,,4.5,,,,0,9,,,,,,,,,PIMA,,
DENA-A274-G1,7/8/2007 11:44:54 AM,-2147483647,L,,,17,0.9,,,,,,,,,,,,,BENA,,
DENA-A274-G1,7/8/2007 11:44:54 AM,-2147483646,L,,,17,,,,,,,,,,,,,,LEPA11,,
DENA-A274-G1,7/8/2007 11:44:54 AM,-2147483645,L,,,17,0.2,,,,,,,,,,,,,VAUL,,
DENA-A274-G1,7/8/2007 11:44:54 AM,-2147483644,L,,,4.5,0.2,,,,,,,,,,,,,VAVI,,
DENA-A274-G1,7/8/2007 11:44:54 AM,-2147483643,L,,R,67,,,,,,,,,,,,,,ERVA4,,
DENA-A274-G1,7/8/2007 11:44:54 AM,-2147483642,L,,,4.5,,,,,,,,,,,,,,ANPO,,
DENA-A274-G1,7/8/2007 11:44:54 AM,-2147483641,L,,,17,,,,,,,,,,,,,,CEPU12,,
DENA-A274-G1,8/17/2016 8:46:09 AM,,,,,,,,,,,,0.07,Jennifer Hrobak; Rachel Loehman,J. Hrobak,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only)	,,,True,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483648,D,,,20,1.2,,,10,3,,,,,,,,,PIMA,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483647,L,,M,1,0.75,Seedlings,,10,2,,,,,,,,,LALA,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483646,L,,R,15,0.4,,,,,,,,,,,,,BENA,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483645,L,,R,60,0.2,,,,,,,,,,,,,LEPAD,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483644,L,,R,15,0.1,,,,,,,,,,,,,VAUL,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483643,L,,R,30,0.05,,,,,,,,,,,,,VAVI,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483642,L,,R,2,0.1,,,,,,,,,,,,,RUCH,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483641,L,,R,85,,,,,,,,,,,,,,ERVA4,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483640,L,,,20,,,,,,,,,,,,,,SPHAG2,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483639,L,,,0.5,,,,,,,,,,,,,,HYSP70,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483638,L,,,2,,,,,,,,,,,,,,PLSC70,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483637,L,,,5,,,,,,,,,,,,,,CEPU12,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483636,L,,,15,,,,,,,,,,,,,,POJU70,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483635,L,,,0.5,,,,,,,,,,,,,,AULAC2,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483634,L,,,1,,,,,,,,,,,,,,2LW,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483633,L,,,1,,,,,,,,,,,,,,CLADI3,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483632,L,,,5,,,,,,,,,,,,,,CLADO3,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483631,L,,,2,,,,,,,,,,,,,,LICHEN,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483630,L,,,2,,,,,,,,,,,,,,PEAP60,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483629,X,,,70,,,,,,,,,,,,,,LTRH,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483628,X,,,0.5,,,,,,,,,,,,,,1HR,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483627,X,,,0.5,,,,,,,,,,,,,,10HR,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483626,X,,,0.5,,,,,,,,,,,,,,100HR,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483625,X,,,1,,,,,,,,,,,,,,DM,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483624,X,,,10,,,,,,,,,,,,,,UD,,
DENA-A274-G1,8/17/2016 8:46:09 AM,-2147483623,X,,,0.5,,,,,,,,,,,,,,W,,
DENA-TLS-32,6/28/2022 2:51:48 PM,,,,,,,,,,,,0.02,M. behrens T. Schaub R Brand,M. behrens,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483648,L,,,40,,,,,,,,,,,,,,PIGL,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483647,L,,,3,,,,,,,,,,,,,,POTR5,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483646,L,,,0.5,,,,,,,,,,,,,,SALIX,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483645,L,,,10,,,,,,,,,,,,,,BEGL,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483644,L,,,3,,,,,,,,,,,,,,LEGR,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483643,L,,,3,,,,,,,,,,,,,,ROAC,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483642,L,,,30,,,,,,,,,,,,,,VAUL,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483641,L,,,10,,,,,,,,,,,,,,VAVI,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483640,L,,,3,,,,,,,,,,,,,,EMNI,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483639,L,,,0.5,,,,,,,,,,,,,,LIBO3,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483638,L,,,0.5,,,,,,,,,,,,,,EQSY,,
DENA-TLS-32,6/28/2022 2:51:48 PM,-2147483637,L,,,0.5,,,,,,,,,,,,,,GRASS,,
